%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
38045000000,3771,38023000000,world,-0.104949824856,0.775602535126,1.93350478535,-0.0537574221104,0.0461070054716,0.752934643354,0.654273418726
38045000000,3772,38033000000,world,-0.107321460893,0.792992330028,1.9332458285,-0.0529780804169,0.045440887098,0.752992527977,0.654316973329
38045000000,3773,38043000000,world,-0.109710027528,0.810494466946,1.93299532394,-0.0522107653929,0.0447852280384,0.753048373702,0.654359584779
38088000000,3774,38053000000,world,-0.112115173502,0.828106595077,1.93275313415,-0.0514554580573,0.0441399893707,0.753102247831,0.654401254191
38089000000,3775,38063000000,world,-0.114536552872,0.845826401482,1.93251911817,-0.0507121278664,0.0435051238986,0.753154216075,0.654441984511
38089000000,3776,38073000000,world,-0.116973825038,0.863651610972,1.93229313206,-0.0499807317885,0.0428805752806,0.753204342641,0.65448178045
38089000000,3777,38083000000,world,-0.119426654763,0.881579985948,1.93207502926,-0.0492612174851,0.0422662807043,0.75325269005,0.654520648184
38093000000,3778,38093000000,world,-0.12189471218,0.899609326225,1.93186466105,-0.048553523545,0.0416621710147,0.753299319166,0.654558595239
38103000000,3779,38103000000,world,-0.124377672799,0.917737468818,1.93166187696,-0.0478575786055,0.041068169881,0.753344289288,0.654595630439
38143000000,3780,38113000000,world,-0.126875217503,0.935962287696,1.93146652507,-0.0471733023593,0.0404841945938,0.753387658124,0.654631763757
38143000000,3781,38123000000,world,-0.129387032532,0.954281693513,1.93127845242,-0.0465006077544,0.0399101578953,0.753429481696,0.654667006108
38143000000,3782,38133000000,world,-0.131912809475,0.972693633322,1.9310975053,-0.0458394004733,0.0393459674571,0.753469814425,0.654701369297
38187000000,3783,38143000000,world,-0.134452245238,0.99119609025,1.93092352954,-0.0451895791942,0.0387915260418,0.753508709156,0.654734865931
38188000000,3784,38153000000,world,-0.137005042022,1.00978708317,1.9307563708,-0.0445510374409,0.0382467330393,0.753546217097,0.654767509253
38188000000,3785,38163000000,world,-0.139570907287,1.02846466634,1.93059587488,-0.0439236623367,0.0377114833118,0.753582387947,0.654799313141
38188000000,3786,38173000000,world,-0.142149553718,1.04722692906,1.93044188791,-0.0433073361148,0.03718566844,0.753617269849,0.654830291974
38188000000,3787,38183000000,world,-0.144740699179,1.06607199525,1.93029425658,-0.0427019369341,0.0366691773719,0.753650909403,0.654860460533
38231000000,3788,38193000000,world,-0.14734406667,1.08499802306,1.9301528284,-0.042107338264,0.0361618958301,0.753683351745,0.654889833985
38231000000,3789,38203000000,world,-0.149959384278,1.10400320449,1.93001745178,-0.0415234101085,0.0356637073153,0.753714640533,0.654918427775
38231000000,3790,38213000000,world,-0.152586385122,1.12308576492,1.92988797637,-0.0409500195735,0.0351744935365,0.753744817967,0.654946257559
38231000000,3791,38223000000,world,-0.155224807304,1.14224396273,1.9297642531,-0.0403870304337,0.0346941339825,0.753773924861,0.654973339183
38233000000,3792,38233000000,world,-0.157874393848,1.16147608883,1.92964613438,-0.0398343043145,0.0342225069055,0.753802000634,0.654999688596
38243000000,3793,38243000000,world,-0.160534892638,1.1807804662,1.92953347424,-0.0392917002206,0.0337594888541,0.753829083383,0.655025321841
38286000000,3794,38253000000,world,-0.163206056362,1.2001554495,1.92942612843,-0.0387590756421,0.0333049555884,0.753855209872,0.655050254971
38286000000,3795,38263000000,world,-0.165887642444,1.21959942453,1.92932395452,-0.0382362868809,0.0328587823211,0.753880415568,0.655074504016
38286000000,3796,38273000000,world,-0.168579412982,1.23911080784,1.92922681206,-0.0377231885148,0.0324208432061,0.753904734718,0.655098084979
38286000000,3797,38283000000,world,-0.17128113468,1.25868804624,1.92913456261,-0.0372196343932,0.0319910121677,0.75392820034,0.655121013773
38329000000,3798,38293000000,world,-0.173992578782,1.27832961631,1.9290470699,-0.0367254776252,0.0315691628496,0.753950844275,0.655143306207
38329000000,3799,38303000000,world,-0.176713521005,1.29803402398,1.92896419982,-0.0362405708178,0.0311551687853,0.753972697217,0.655164977953
38329000000,3800,38313000000,world,-0.179443741465,1.31779980404,1.92888582052,-0.0357647663192,0.0307489035802,0.753993788749,0.655186044529
38329000000,3801,38323000000,world,-0.182183024616,1.33762551967,1.92881180249,-0.0352979164481,0.0303502410746,0.754014147374,0.655206521275
38371000000,3802,38333000000,world,-0.184931159171,1.35750976196,1.92874201853,-0.0348398739634,0.0299590557247,0.754033800531,0.655226423322
38371000000,3803,38343000000,world,-0.187687938037,1.37745114948,1.92867634385,-0.0343904920311,0.029575222543,0.754052774646,0.655245765585
38371000000,3804,38353000000,world,-0.190453158247,1.39744832779,1.92861465608,-0.0339496239993,0.0291986168803,0.754071095177,0.655264562769
